name,brand,os,cpu_brand,cpu_name,cpu_type,cpu_cores,cpu_threads,gpu_brand,gpu_name,gpu_vram,ram_capacity,ram_ddr_type,hdd,ssd,screen_size,aspect_ratio_category,screen_res,ppi,touchscreen,spec_score,user_rating,price
lenovo ideapad slim 3 83em0023in laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11),lenovo,windows,intel,core i5 13420h,h,8,12,intel,integrated,0,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,54,4.25,56790
lenovo ideapad slim 3 82h803w7in laptop (11th gen core i3/ 8gb/ 512gb ssd/ win11),lenovo,windows,intel,core i3 1115g4,NULL,2,4,intel,integrated,0,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,48,4.45,35500
lenovo loq 15irh8 82xv00ltin 2023 gaming laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11/ 4gb graph),lenovo,windows,intel,core i5 12450h,h,8,12,nvidia,geforce rtx 2050,4,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,68,4.7,63990
lenovo thinkbook 15 g5 20vg0008uk laptop (amd ryzen 7 7730u/ 16gb/ 512 gb ssd/ win11),lenovo,windows,amd,ryzen 7 7730u,u,8,16,amd,integrated,0,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,65,4.4,48490
lenovo thinkbook 15 21dja0fgih laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i5 1235u,u,10,12,intel,integrated,0,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,60,4,53990
lenovo ideapad slim 5 14imh9 83da0043in laptop (intel core ultra 5/ 16 gb ram/ 1tb ssd/ win 11),lenovo,windows,intel,core ultra 5 series 1 125h,h,14,18,intel,integrated,0,16,ddr5,0,1024,14,Widescreen (16:10),HD+,161.73,0,55,4.35,79990
lenovo yoga slim 6 14irh8 83e00014in laptop (13th gen core i7/ 16gb/ 1tb ssd/ win11 home),lenovo,windows,intel,core i7 13700h,h,14,20,intel,integrated,0,16,ddr5,0,1024,14,Widescreen (16:10),HD+,161.73,0,57,4.2,91990
lenovo ideapad slim 3 15iah8 83er008hin laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i5 12450h,h,8,12,intel,integrated,0,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,57,4.7,52000
lenovo loq 15irx9 83dv007jin gaming laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11/ 6gb graph),lenovo,windows,intel,core i5 13450hx,hx,10,16,nvidia,geforce rtx 3050,6,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,66,4.05,77990
lenovo loq 15irx9 83dv007hin gaming laptop (13th gen core i7/ 16gb/ 512gb ssd/ win11/ 6gb graph),lenovo,windows,intel,core i7 13650hx,hx,14,NULL,nvidia,geforce rtx 4050,6,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,65,4,92990
lenovo ideapad gaming 3 15ach6 82k2029cin laptop (amd ryzen 5 5500h/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),lenovo,windows,amd,ryzen 5 5500h,h,4,8,nvidia,geforce rtx 2050,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,63,4.35,48990
lenovo thinkbook 15 g5 21jfa016in laptop (amd ryzen 5 7530u/ 16gb/ 512 gb ssd/ win11),lenovo,windows,amd,ryzen 5 7530u,u,6,12,amd,integrated,0,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,66,4.35,44990
lenovo thinkpad e1 21jns03p00 laptop (12th gen core i3/ 8gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i3 1315u,u,6,8,intel,integrated,0,8,ddr4,0,512,16,Widescreen (16:10),HD+,141.51,0,55,4.35,49190
lenovo thinkpad x1 fold gen 1 laptop (intel core i5/ 8gb/ 1tb ssd/ win10 pro),lenovo,windows,intel,core i5 l16g7,NULL,5,5,intel,integrated,0,8,ddr4,0,1024,13.3,Standard (4:3 or 5:4),3K+,192.48,1,57,4.75,99000
lenovo ideapad slim 3 15irh8 83em0025in laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11),lenovo,windows,intel,core i5 13420h,h,8,12,intel,integrated,0,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,54,4.15,59390
lenovo thinkbook 14 21dh00c1ih laptop (12th gen core i5/ 8gb/ 512gb ssd/ dos),lenovo,windows,intel,core i5 1235u,u,10,12,intel,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,56,4.75,59990
lenovo ideapad slim 3 82h803hqin laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11),lenovo,windows,intel,core i5 1155g7,NULL,4,8,intel,integrated,0,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,60,4.75,44999
lenovo ideapad slim 3 82h803lkin laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11),lenovo,windows,intel,core i5 1155g7,NULL,4,8,intel,integrated,0,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,62,4.7,59999
lenovo ideapad slim 3 15itl6 82h802l6in laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11),lenovo,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,59,4.35,48990
lenovo ideapad 1 14igl7 82v6006ein laptop (celeron n4020/ 8gb/ 256gb ssd/ win11 home),lenovo,windows,intel,celeron n4020,NULL,2,2,intel,integrated,0,8,ddr4,0,256,14,Widescreen (16:10),SD,111.94,0,45,4.15,24690
lenovo thinkpad e14 g4 21e3s00p00 laptop (12th gen core i5/ 8gb/ 512gb ssd/ dos),lenovo,windows,intel,core i5 1235u,u,10,12,intel,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,59,4.4,67999
lenovo thinkpad p16s 21bts0dg00 laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 pro),lenovo,windows,intel,core i7 1260p,p,12,16,intel,integrated,0,16,ddr4,0,1024,16,Widescreen (16:10),HD+,141.51,0,69,4.3,135999
lenovo ideapad slim 3i 82h803twin laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i5 1155g7,NULL,4,8,intel,integrated,0,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,47,4.65,46990
lenovo ideapad gaming 3 15arh7 82sb00qjin laptop  (amd ryzen 5 7535hs / 16gb/ 512gb ssd/ win11 home/ 4gb graph),lenovo,windows,amd,ryzen 5 7535hs,hs,6,12,nvidia,geforce rtx 2050,4,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,65,4.35,56900
lenovo yoga slim 7 pro 82nc00f9in laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i5 11320h,h,4,8,intel,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),3K+,242.59,0,60,4.35,75999
lenovo s14 gen 3 82tw000vih laptop (12th gen core i5/ 8gb/ 512gb ssd/ dos),lenovo,windows,intel,core i5 1235u,u,10,12,intel,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,52,4.75,52990
lenovo ideapad 3 81wb01edin laptop (10th gen core i3/ 8gb/ 1tb hdd/ win11 home),lenovo,windows,intel,core i3 10110u,u,2,4,intel,integrated,0,8,ddr4,1024,0,15.6,Widescreen (16:10),HD+,141.21,0,52,4.1,35990
lenovo ideapad gaming 3 82k101ljin laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),lenovo,windows,intel,core i5 11320h,h,4,8,nvidia,geforce gtx 1650,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,65,4.15,54950
lenovo ideapad slim 5 82xe007din laptop (amd ryzen 5 7530u/ 16 gb ram/ 1tb ssd/ win 11),lenovo,windows,amd,ryzen 5 7530u,u,6,12,amd,integrated,0,16,ddr4,0,1024,14,Widescreen (16:10),HD+,161.73,0,62,4.55,57990
lenovo ideapad flex 5 82r9008fin laptop (amd ryzen 5 5500u/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,amd,ryzen 5 5500u,u,6,12,amd,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,161.73,1,64,4.1,61990
lenovo ideapad slim 3 82h700v1in laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11),lenovo,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,52,4.35,42990
lenovo yoga 7 82yl008hin laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i5 1340p,p,12,16,intel,integrated,0,16,ddr5,0,512,14,Widescreen (16:10),HD+,161.73,1,66,4.45,91690
lenovo thinkpad l14 gen 2 20x1s10v00 laptop (11th gen core i3/ 8gb/ 512gb ssd/ dos),lenovo,windows,intel,core i3 1115g4,NULL,2,4,intel,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,51,4,49499
lenovo legion slim 5 82y9009jin gaming laptop (amd ryzen 7 7840hs/ 16gb/ 1tb ssd/ win11/ 8gb graph),lenovo,windows,amd,ryzen 7 7840hs,hs,8,16,nvidia,geforce rtx 4060,8,16,ddr5,0,1024,16,Widescreen (16:10),3K+,188.68,0,79,4.55,112950
lenovo ideapad slim 3 14itl6 82h701n3in laptop (11th gen core i3/ 8gb/ 512gb ssd/ win11),lenovo,windows,intel,core i3 1115g4,NULL,2,4,intel,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,55,4.7,34990
lenovo ideapad gaming 3 15ihu6 82k101r9in laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11 home/ 4gb graph),lenovo,windows,intel,core i5 11320h,h,4,8,nvidia,geforce rtx 2050,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,63,4.45,53490
lenovo ideapad gaming 3 82sb00v5in laptop (amd ryzen 7 6800h/ 8gb/ 512gb ssd/ win11 home/ 4gb graph),lenovo,windows,amd,ryzen 7 6800h,h,8,16,nvidia,geforce rtx 3050,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,64,4.2,52999
lenovo yoga slim 6 14iap8 82wu0095in laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i5 1240p,p,12,16,intel,integrated,0,16,ddr5,0,512,14,Widescreen (16:10),3K+,188.68,0,62,4.1,63990
lenovo yoga slim 6 14irh8 83e00015in laptop (13th gen core i5/ 16gb/ 1tb ssd/ win11 home),lenovo,windows,intel,core i5 13500h,h,12,16,intel,integrated,0,16,ddr5,0,1024,14,Widescreen (16:10),HD+,161.73,0,54,4,80990
lenovo ideapad pro 5 83aq005sin gaming laptop (13th gen core i7/ 16gb/ 1tb ssd/ win11/ 6gb graph),lenovo,windows,intel,core i7 13700h,h,14,20,nvidia,geforce rtx 3050,6,16,ddr5,0,1024,16,Widescreen (16:10),3K+,188.68,0,60,4,109190
lenovo ideapad gaming 3 82k2027cin laptop (amd ryzen 5 5600h/ 8gb/ 512gb ssd/ win11 home/ 4gb graph),lenovo,windows,amd,ryzen 5 5600h,h,6,12,nvidia,geforce rtx 2050,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,62,4.45,49990
lenovo ideapad gaming 3 15ihu6 82k101r3in laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11 home/ 4gb graph),lenovo,windows,intel,core i5 11320h,h,4,8,nvidia,geforce gtx 1650,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,64,4.75,53490
lenovo ideapad 3 15itl6 82h803ljin laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i5 1155g7,NULL,4,8,intel,integrated,0,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,57,4.35,37994
lenovo legion slim 5 82ya00dxin gaming laptop (13th gen core i7/ 16gb/ 1tb ssd/ win11/ 8gb graph),lenovo,windows,intel,core i7 13620h,h,10,16,nvidia,geforce rtx 4060,8,16,ddr5,0,1024,16,Widescreen (16:10),3K+,188.68,0,74,4.2,124990
lenovo legion pro 7 2023 82wq007tin gaming laptop (13th gen core i9/ 32gb/ 1tb ssd/ win11 home/ 12gb graph),lenovo,windows,intel,core i9 13900hx,hx,24,32,nvidia,geforce rtx 4080,12,32,ddr5,0,1024,16,Widescreen (16:10),3K+,188.68,0,84,4.35,274990
lenovo ideapad gaming 3 82sb00v2in laptop (amd ryzen 5 6600h/ 8gb/ 512gb ssd/ win11 home/ 4gb graph),lenovo,windows,amd,ryzen 5 6600h,h,6,12,nvidia,geforce rtx 3050,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,57,4.25,59990
lenovo ideapad slim 3 82rk00emin laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11),lenovo,windows,intel,core i5 1235u,u,10,12,intel,integrated,0,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,56,4.7,49790
lenovo thinkpad t14 laptop (amd r7 pro 4750u/ 16gb/ 512gb ssd/ win 10 pro),lenovo,windows,amd,ryzen 7 pro 4750u,u,8,16,amd,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,55,4.3,90000
lenovo ideapad gaming 3 82sb00v4in laptop (amd ryzen 5 6600h/ 8gb/ 512gb ssd/ win11 home/ 4gb graph),lenovo,windows,amd,ryzen 5 6600h,h,6,12,nvidia,geforce rtx 3050,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,57,4.3,56990
lenovo thinkpad e15 2021 20t8s0me00 laptop (amd ryzen 3 4300u/ 4gb/ 256gb ssd/ win10 home),lenovo,windows,amd,ryzen 3 4300u,u,4,8,intel,integrated,0,4,ddr4,0,256,15.6,Widescreen (16:10),HD+,141.21,0,50,4.7,40500
lenovo thinkpad e15 g4 21dja0y0in laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i7 1255u,u,10,12,intel,integrated,0,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,59,4,108000
lenovo thinkbook 15 g3 laptop (amd ryzen 7 5700u/ 16gb/ 1tb ssd/ dos),lenovo,windows,amd,ryzen 7 5700u,u,8,16,amd,integrated,0,16,ddr4,0,1024,15.6,Widescreen (16:10),HD+,141.21,0,54,4.4,69990
lenovo thinkbook 15 gen 3 21a4a00win laptop (amd ryzen 7 5700u/ 8 gb/ 512 gb ssd/ win10),lenovo,windows,amd,ryzen 7 5700u,u,8,16,amd,integrated,0,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,56,4.55,54890
lenovo v15 82c500xbih laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10 /2gb graphics),lenovo,windows,intel,core i5 1005g1,NULL,2,4,nvidia,geforce mx330,2,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,52,4.05,39990
lenovo ideapad slim 3 82h803hpin laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i5 1155g7,NULL,4,8,intel,integrated,0,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,55,4.65,45547
lenovo ideapad flex 5 82r900d4in laptop (amd ryzen 7 5700u/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,amd,ryzen 7 5700u,u,8,16,amd,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,161.73,1,60,4.25,64990
lenovo legion slim 5 16aph8 82y90042in gaming laptop (amd ryzen 7 7840hs/ 16gb/ 512gb ssd/ win11/ 8gb graph),lenovo,windows,amd,ryzen 7 7840hs,hs,8,16,nvidia,geforce rtx 4060,8,16,ddr5,0,512,16,Widescreen (16:10),3K+,188.68,0,78,4.1,111990
lenovo legion slim 7 16irh8 82y3007qin gaming laptop (13th gen core i9/ 16gb/ 1tb ssd/ win11 home/ 8gb graph),lenovo,windows,intel,core i9 13900h,h,14,20,nvidia,geforce rtx 4060,8,16,ddr5,0,1024,16,Widescreen (16:10),3K+,235.85,0,83,4.5,159190
lenovo legion pro 5 16irx8 82wk00lpin gaming laptop (13th gen core i7/ 32gb/ 1tb ssd/ win11/ 8gb graph),lenovo,windows,intel,core i7 13700hx,hx,16,24,nvidia,geforce rtx 4060,8,32,ddr5,0,1024,16,Widescreen (16:10),3K+,188.68,0,74,4,157990
lenovo s14 gen 3 82tw001dih laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11),lenovo,windows,intel,core i5 1235u,u,10,12,intel,integrated,0,8,NULL,0,512,14,Widescreen (16:10),HD+,157.35,0,51,4.2,44990
lenovo legion pro 5 16irx8 82wk00lnin gaming laptop (13th gen core i7/ 32gb/ 1tb ssd/ win11/ 8gb graph),lenovo,windows,intel,core i7 13700hx,hx,16,24,nvidia,geforce rtx 4070,8,32,ddr5,0,1024,16,Widescreen (16:10),3K+,188.68,0,71,4.2,173990
lenovo yoga pro 7 82y700a2in laptop (13th gen core i7/ 16gb/ 1tb ssd/ win11 home),lenovo,windows,intel,core i7 13700h,h,14,20,intel,integrated,0,16,ddr5,0,1024,14.5,Widescreen (16:10),3K+,208.2,0,61,4.4,139890
lenovo yoga pro 7 82y700a3in laptop (13th gen core i7/ 16gb/ 1tb ssd/ win11 home),lenovo,windows,intel,core i7 13700h,h,14,20,intel,integrated,0,16,ddr5,0,1024,14.5,Widescreen (16:10),3K+,249.84,0,63,4.45,114990
lenovo thinkbook 15 gen 5 21jf0026mj laptop (amd ryzen 7 7730u/ 16gb/ 512gb ssd/ win11),lenovo,windows,amd,ryzen 7 7730u,u,8,16,amd,integrated,0,16,ddr4,0,512,16,Widescreen (16:10),HD+,137.68,0,64,4.2,57400
lenovo thinkpad e15 20tds0ad00 laptop (11th gen core i5/ 16 gb ram/ 1 tb ssd/ win 10),lenovo,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,16,ddr4,0,1024,15.6,Widescreen (16:10),HD+,141.21,0,61,4.25,89500
lenovo yoga 7 82yl0060in laptop (13th gen core i7/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i7 1360p,p,12,16,intel,integrated,0,16,ddr5,0,512,14,Widescreen (16:10),3K+,242.59,1,72,4.6,109990
lenovo yoga 7 82ym0074in laptop (amd ryzen 7 7735u/ 16gb/ 1tb ssd/ win11 home),lenovo,windows,amd,ryzen 7 7735u,u,8,16,amd,integrated,0,16,ddr5,0,1024,14,Widescreen (16:10),3K+,242.59,1,75,4.75,87500
lenovo ideapad 3 15itl06 82h803guin laptop (11th gen core i3/ 8gb/ 512gb ssd/ win11),lenovo,windows,intel,core i3 1115g4,NULL,2,4,intel,integrated,0,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,48,4.1,33500
lenovo thinkpad e15 21e6s07s00 laptop (12th gen core i5/ 16 gb ram/ 512 gb ssd/ win 11),lenovo,windows,intel,core i5 1235u,u,10,12,intel,integrated,0,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,61,4.2,57990
lenovo ideapad slim 5 82xe004qin laptop (amd ryzen 5 7530u/ 16 gb ram/ 512 gb ssd/ win 11),lenovo,windows,amd,ryzen 5 7530u,u,6,12,amd,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,161.73,0,57,4.45,56389
lenovo ideapad 3 82h803hrin laptop (11th gen core i7/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i7 1165g7,NULL,4,8,intel,integrated,0,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,55,4.2,57990
lenovo ideapad flex 5 82y00053in laptop (13th gen core i7/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i7 1355u,u,10,12,intel,integrated,0,16,NULL,0,512,14,Widescreen (16:10),HD+,161.73,1,55,4.6,82630
lenovo ideapad gaming 3 82k2022win laptop (ryzen 7 5800h/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),lenovo,windows,amd,ryzen 7 5800h,h,8,16,nvidia,geforce rtx 3050,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,63,4.4,65900
lenovo thinkbook 15 g3 acl 21a4003kus laptop (amd ryzen 7 5700u/ 16gb/ 512 gb ssd/ win11 home),lenovo,windows,amd,ryzen 7 5700u,u,8,16,amd,integrated,0,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,55,4.1,47990
lenovo yoga slim 6 14irp8 82wv005lin laptop (13th gen core i7/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i7 1360p,p,12,16,intel,integrated,0,16,ddr5,0,512,14,Widescreen (16:10),HD+,161.73,0,59,4.65,85774
lenovo thinkpad l14 gen 2 20x1s0wl00 laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11 pro),lenovo,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,59,4.65,73000
lenovo ideapad flex 5 14iau7 82r7006hin laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i5 1235u,u,10,12,intel,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,161.73,0,60,4.75,67490
lenovo yoga 7 82ym004uin laptop (amd ryzen 7 7735u/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,amd,ryzen 7 7735u,u,8,16,amd,integrated,0,16,ddr5,0,512,14,Widescreen (16:10),3K+,242.59,1,72,4,86990
lenovo v14 82kaa055ih laptop (11th gen core i5/ 8gb/ 512gb ssd/ dos),lenovo,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),SD,111.94,0,51,4.4,46990
lenovo ideapad 3 15itl6 82h803gsin laptop (11th gen core i3/ 8gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i3 1115g4,NULL,2,4,intel,integrated,0,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,56,4,34990
lenovo ideapad flex 5 82y00052in laptop (13th gen core i7/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i7 1355u,u,10,12,intel,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,161.73,1,59,4.6,82190
lenovo yoga 6 82wv0058in laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i5 1340p,p,12,16,intel,integrated,0,16,ddr5,0,512,14,Widescreen (16:10),HD+,161.73,0,56,4.6,77990
lenovo yoga 7 flip 82yl005yin laptop (13th gen core i7/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i7 1360p,p,12,16,intel,integrated,0,16,ddr5,0,512,14,Widescreen (16:10),3K+,242.59,1,71,4.6,109990
lenovo ideapad slim 5i 82xd0040in laptop (13th gen core i7/ 16gb/ 512gb ssd/ win11),lenovo,windows,intel,core i7 13620h,h,10,16,intel,integrated,0,16,ddr5,0,512,14,Widescreen (16:10),HD+,161.73,0,56,4.3,80190
lenovo ideapad slim 5 16irl8 82xf003fin laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11),lenovo,windows,intel,core i5 13500h,h,12,16,intel,integrated,0,16,ddr5,0,512,16,Widescreen (16:10),HD+,137.68,0,56,4.4,71990
lenovo yoga 6i 82wv005jin laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11 home),lenovo,windows,intel,core i5 1340p,p,12,16,intel,integrated,0,16,ddr5,0,512,14,Widescreen (16:10),HD+,161.73,0,56,4,78990
lenovo ideapad slim 5 82xd003pin laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11),lenovo,windows,intel,core i5 13420h,h,8,12,intel,integrated,0,16,ddr5,0,512,14,Widescreen (16:10),HD+,161.73,0,56,4.6,67990
lenovo loq 15irh8 82xv000qin 2023 gaming laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11/ 4gb graph),lenovo,windows,intel,core i5 13420h,h,8,12,nvidia,geforce rtx 2050,4,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,59,4.75,101690
lenovo thinkpad l14 gen 2 laptop (11th gen core i5/ 8gb/ 512gb ssd/ dos),lenovo,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,55,4.55,70999
lenovo thinkpad c13 2 in 1 laptop  (amd ryzen 5 3500c/ 16gb/ 256gb ssd/ chrome),lenovo,chromeos,amd,ryzen 5 3500c,c,4,8,amd,integrated,0,16,ddr4,0,256,13.3,Widescreen (16:10),HD+,165.63,1,57,4.65,49990
lenovo v15 82c700j2ih  laptop (amd ryzen 3 3250u/ 4gb/ 1tb hdd/ win10 home),lenovo,windows,amd,ryzen 3 3250u,u,2,4,amd,integrated,0,4,ddr4,1024,0,15.6,Widescreen (16:10),HD+,141.21,0,48,4.45,32999
lenovo thinkbook 14s yoga 20wea00wih laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 pro),lenovo,windows,intel,core i7 1155g7,NULL,4,8,intel,integrated,0,16,ddr4,0,1024,14,Widescreen (16:10),HD+,157.35,1,70,4,65999
lenovo legion pro 5 2023 82wm0073in gaming laptop ( amd ryzen 7 7745hx/ 32gb/ 1tb ssd/ win11 home/ 8gb graph),lenovo,windows,amd,ryzen 7 7745hx,hx,8,16,nvidia,geforce rtx 4060,8,32,ddr5,0,1024,16,Widescreen (16:10),3K+,188.68,0,82,4.75,165990
lenovo legion slim 5 82y9003yin gaming laptop (amd ryzen 7 7840hs/ 16gb/ 512gb ssd/ win11/ 8gb graph),lenovo,windows,amd,ryzen 7 7840hs,hs,8,16,nvidia,geforce rtx 4060,8,16,ddr5,0,512,16,Widescreen (16:10),3K+,188.68,0,77,4.75,144990
lenovo legion pro 5 16irx8 2023 gaming laptop (13th gen core i7/ 16gb/ 1tb ssd/ win11/ 8gb graph),lenovo,windows,intel,core i7 13700h,h,14,20,nvidia,geforce rtx 4060,8,16,ddr5,0,1024,16,Widescreen (16:10),3K+,188.68,0,70,4.65,154789
lenovo ideapad 1 82v6005cin laptop (celeron n4020/ 4gb/ 256gb ssd/ win11 home),lenovo,windows,intel,celeron n4020,NULL,2,2,intel,integrated,0,4,ddr4,0,256,11.6,Widescreen (16:10),SD,135.09,0,34,4.5,18990
lenovo thinkpad t14 gen 2 20w0s16q00 laptop (11th gen core i7/ 16gb/ 512gb ssd/ win11 pro/ 2gb graph),lenovo,windows,intel,core i7 1165g7,NULL,4,8,nvidia,geforce mx450,2,16,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,64,4.05,96999
lenovo ideapad gaming 3 15ach6 82k2022yin laptop (amd ryzen 5 5600h/ 8gb/ 512gb ssd/ win11 home/ 4gb graph),lenovo,windows,amd,ryzen 5 5600h,h,6,12,nvidia,geforce rtx 3050,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,62,4.15,49999
lenovo s14 gen 3 82tw001cih laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11),lenovo,windows,intel,core i5 1235u,u,10,12,intel,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,56,4.4,48990
lenovo thinkbook 15 21jf002cin laptop (amd ryzen 3 7330u/ 8 gb/ 512 gb ssd/ dos),lenovo,windows,amd,ryzen 3 7330u,u,4,8,amd,integrated,0,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,56,4.4,31350
